Date,Open,High,Low,Close,Volume,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score
2/15/2022,170.9700,172.9500,170.2500,172.7900,64290000.0000,0.0244,0.8839,0.0916,0.3226
2/16/2022,171.8500,173.3400,170.0500,172.5500,61180000.0000,0.0418,0.8438,0.1144,0.6412
2/17/2022,171.0300,171.9100,168.4700,168.8800,69590000.0000,0.0415,0.8552,0.1032,0.4354
2/18/2022,169.8200,170.5400,166.1900,167.3000,82770000.0000,0.0640,0.8641,0.0720,0.2938
2/22/2022,164.9800,166.6900,162.1500,164.3200,91160000.0000,0.0393,0.8716,0.0891,0.6152
2/23/2022,165.5400,166.1500,159.7500,160.0700,90010000.0000,0.0366,0.8593,0.1043,0.6838
2/24/2022,152.5800,162.8500,152.0000,162.7400,141150000.0000,0.0491,0.8596,0.0912,0.4131
2/25/2022,163.8400,165.1200,160.8700,164.8500,91970000.0000,0.0393,0.8511,0.1095,0.5460
2/28/2022,163.0600,165.4200,162.4300,165.1200,95060000.0000,0.0318,0.8821,0.0860,0.4920
3/1/2022,164.6900,166.6000,161.9700,163.2000,83470000.0000,0.0589,0.8820,0.0593,-0.0203
3/2/2022,164.3900,167.3600,162.9500,166.5600,79720000.0000,0.0482,0.8710,0.0809,0.2642
3/3/2022,168.4700,168.9100,165.5500,166.2300,76680000.0000,0.0386,0.8900,0.0714,0.2939
3/4/2022,164.4900,165.5500,162.1000,163.1700,83820000.0000,0.0514,0.8724,0.0761,0.1693
3/7/2022,163.3600,165.0200,159.0400,159.3000,96420000.0000,0.0735,0.8437,0.0830,0.1264
3/8/2022,158.8200,162.8800,155.8000,157.4400,131150000.0000,0.0492,0.8749,0.0759,0.3225
3/9/2022,161.4700,163.4100,159.4100,162.9500,91450000.0000,0.0449,0.8603,0.0949,0.3889
3/10/2022,160.2000,160.3900,155.9800,158.5200,105340000.0000,0.0510,0.8572,0.0918,0.3598
3/11/2022,158.9300,159.2800,154.5000,154.7300,96970000.0000,0.0482,0.8520,0.0998,0.5172
3/14/2022,151.4500,154.1200,150.1000,150.6200,108730000.0000,0.0595,0.8677,0.0729,0.0165
3/15/2022,150.9000,155.5700,150.3800,155.0900,92960000.0000,0.0497,0.8554,0.0949,0.5291
3/16/2022,157.0500,160.0000,154.4600,159.5900,102300000.0000,0.0437,0.8596,0.0967,0.3345
3/17/2022,158.6100,161.0000,157.6300,160.6200,75620000.0000,0.0327,0.8761,0.0911,0.5358
3/18/2022,160.5100,164.4800,159.7600,163.9800,123510000.0000,0.0287,0.8720,0.0994,0.5443
3/21/2022,163.5100,166.3500,163.0100,165.3800,95810000.0000,0.0511,0.8664,0.0825,0.0018
3/22/2022,165.5100,169.4200,164.9100,168.8200,81530000.0000,0.0467,0.8544,0.0990,0.5966
3/23/2022,167.9900,172.6400,167.6500,170.2100,98060000.0000,0.0293,0.8631,0.1077,0.5640
3/24/2022,171.0600,174.1400,170.2100,174.0700,90130000.0000,0.0368,0.8539,0.1094,0.5233
3/25/2022,173.8800,175.2800,172.7500,174.7200,80550000.0000,0.0371,0.8531,0.1097,0.4936
3/28/2022,172.1700,175.7300,172.0000,175.6000,90370000.0000,0.0313,0.8437,0.1249,0.5649
3/29/2022,176.6900,179.0100,176.3400,178.9600,100590000.0000,0.0554,0.8182,0.1265,0.5265
3/30/2022,178.5500,179.6100,176.7000,177.7700,92630000.0000,0.0364,0.8348,0.1288,0.6402
3/31/2022,177.8400,178.0300,174.4000,174.6100,103050000.0000,0.0559,0.8745,0.0695,0.2785
4/1/2022,174.0300,174.8800,171.9400,174.3100,78750000.0000,0.0449,0.8553,0.0998,0.4640
4/4/2022,174.5700,178.4900,174.4400,178.4400,76550000.0000,0.0304,0.8731,0.0966,0.5425
4/5/2022,177.5000,178.3000,174.4100,175.0600,73400000.0000,0.0171,0.8880,0.0950,0.5154
4/6/2022,172.3600,173.6300,170.1300,171.8300,89060000.0000,0.0459,0.8601,0.0938,0.4567
4/7/2022,171.1600,173.3600,169.8500,172.1400,77590000.0000,0.0397,0.8583,0.1021,0.4187
4/8/2022,171.7800,171.7800,169.2000,170.0900,76580000.0000,0.0300,0.8655,0.1047,0.5553
4/11/2022,168.7100,169.0300,165.5000,165.7500,72250000.0000,0.0412,0.8677,0.0911,0.4428
4/12/2022,168.0200,169.8700,166.6400,167.6600,79270000.0000,0.0520,0.8648,0.0833,0.4459
4/13/2022,167.3900,171.0400,166.7700,170.4000,70620000.0000,0.0340,0.8728,0.0932,0.4767
4/14/2022,170.6200,171.2700,165.0400,165.2900,75330000.0000,0.0335,0.8548,0.1116,0.3956
4/18/2022,163.9200,166.6000,163.5700,165.0700,69020000.0000,0.0420,0.8520,0.1058,0.7532
4/19/2022,165.0200,167.8200,163.9100,167.4000,67720000.0000,0.0456,0.8507,0.1039,0.5516
4/20/2022,168.7600,168.8800,166.1000,167.2300,67930000.0000,0.0422,0.8680,0.0898,0.5569
4/21/2022,168.9100,171.5300,165.9100,166.4200,87230000.0000,0.0472,0.8528,0.1000,0.5993
4/22/2022,166.4600,167.8700,161.5000,161.7900,84880000.0000,0.0368,0.8684,0.0948,0.4428
4/25/2022,161.1200,163.1700,158.4600,162.8800,96050000.0000,0.0578,0.8509,0.0913,0.3775
4/26/2022,162.2500,162.3400,156.7200,156.8000,95620000.0000,0.0586,0.8604,0.0809,0.2625
4/27/2022,155.9100,159.7900,155.3800,156.5700,88060000.0000,0.0494,0.8650,0.0856,0.3382
4/28/2022,159.2500,164.5100,158.9300,163.6400,130220000.0000,0.0491,0.8633,0.0877,0.3232
4/29/2022,161.8400,166.2000,157.2500,157.6500,131750000.0000,0.0608,0.8479,0.0913,0.2040
5/2/2022,156.7100,158.2300,153.2700,157.9600,123060000.0000,0.0678,0.8491,0.0831,0.0996
5/3/2022,158.1500,160.7100,156.3200,159.4800,88970000.0000,0.0476,0.8560,0.0965,0.3989
5/4/2022,159.6700,166.4800,159.2600,166.0200,108260000.0000,0.0551,0.8692,0.0758,0.3820
5/5/2022,163.8500,164.0800,154.9500,156.7700,130530000.0000,0.0461,0.8840,0.0698,0.2502
5/6/2022,156.0100,159.4400,154.1800,157.2800,116120000.0000,0.0708,0.8402,0.0889,0.1556
5/9/2022,154.9300,155.8300,151.4900,152.0600,131580000.0000,0.0595,0.8453,0.0951,0.4153
5/10/2022,155.5200,156.7400,152.9300,154.5100,115370000.0000,0.0410,0.8920,0.0669,0.2463
5/11/2022,153.5000,155.4500,145.8100,146.5000,142690000.0000,0.0433,0.8719,0.0847,0.4832
5/12/2022,142.7700,146.2000,138.8000,142.5600,182600000.0000,0.0450,0.8720,0.0829,0.3031
5/13/2022,144.5900,148.1000,143.1100,147.1100,113990000.0000,0.0456,0.8766,0.0778,0.3198
5/16/2022,145.5500,147.5200,144.1800,145.5400,86640000.0000,0.0385,0.8734,0.0880,0.3117
5/17/2022,148.8600,149.7700,146.6800,149.2400,78340000.0000,0.0269,0.8696,0.1035,0.5749
5/18/2022,146.8500,147.3600,139.9000,140.8200,109740000.0000,0.0637,0.8556,0.0808,0.2882
5/19/2022,139.8800,141.6600,136.6000,137.3500,136100000.0000,0.0488,0.8511,0.1002,0.4626
5/20/2022,139.0900,140.7000,132.6100,137.5900,137430000.0000,0.0488,0.8555,0.0956,0.4120
5/23/2022,137.7900,143.2600,137.6500,143.1100,117730000.0000,0.0384,0.8677,0.0939,0.5567
5/24/2022,140.8100,141.9700,137.3300,140.3600,104130000.0000,0.0730,0.7963,0.1307,0.4587
5/25/2022,138.4300,141.7800,138.3400,140.5200,92480000.0000,0.0515,0.8676,0.0808,0.2468
5/26/2022,137.3900,144.3400,137.1400,143.7800,90600000.0000,0.0444,0.8923,0.0633,0.3402
5/27/2022,145.3900,149.6800,145.2600,149.6400,90980000.0000,0.0590,0.8635,0.0774,0.4311
5/31/2022,149.0700,150.6600,146.8400,148.8400,103720000.0000,0.0472,0.8538,0.0990,0.2788
6/1/2022,149.9000,151.7400,147.6800,148.7100,74290000.0000,0.0407,0.8728,0.0864,0.5422
6/2/2022,147.8300,151.2700,146.8600,151.2100,72350000.0000,0.0405,0.8706,0.0890,0.3331
6/3/2022,146.9000,147.9700,144.4600,145.3800,88570000.0000,0.0520,0.8608,0.0872,0.3466
6/6/2022,147.0300,148.5700,144.9000,146.1400,71600000.0000,0.0393,0.8619,0.0989,0.6018
6/7/2022,144.3500,149.0000,144.1000,148.7100,67810000.0000,0.0480,0.8641,0.0879,0.4305
6/8/2022,148.5800,149.8700,147.4600,147.9600,53950000.0000,0.0355,0.8708,0.0938,0.6237
6/9/2022,147.0800,147.9500,142.5300,142.6400,69470000.0000,0.0415,0.8760,0.0824,0.4360
6/10/2022,140.2800,140.7600,137.0600,137.1300,91570000.0000,0.0459,0.8521,0.1020,0.3613
6/13/2022,132.8700,135.2000,131.4400,131.8800,122210000.0000,0.0393,0.8861,0.0746,0.3172
6/14/2022,133.1300,133.8900,131.4800,132.7600,84780000.0000,0.0381,0.8746,0.0873,0.5506
6/15/2022,134.2900,137.3400,132.1600,135.4300,91530000.0000,0.0394,0.8664,0.0942,0.5605
6/16/2022,132.0800,132.3900,129.0400,130.0600,107960000.0000,0.0461,0.8654,0.0884,0.4713
6/17/2022,130.0700,133.0800,129.8100,131.5600,134520000.0000,0.0603,0.8263,0.1133,0.3680
6/21/2022,133.4200,137.0600,133.3200,135.8700,81000000.0000,0.0392,0.8770,0.0838,0.5884
6/22/2022,134.7900,137.7600,133.9100,135.3500,73410000.0000,0.0218,0.8631,0.1152,0.6739
6/23/2022,136.8200,138.5900,135.6300,138.2700,72430000.0000,0.0388,0.8700,0.0911,0.4993
6/24/2022,139.9000,141.9100,139.7700,141.6600,89120000.0000,0.0278,0.8638,0.1085,0.4399
6/27/2022,142.7000,143.4900,140.9600,141.6600,70210000.0000,0.0320,0.8727,0.0954,0.5597
6/28/2022,142.1300,143.4200,137.3200,137.4400,67320000.0000,0.0427,0.8626,0.0946,0.4545
6/29/2022,137.4600,140.6700,136.6700,139.2300,66240000.0000,0.0498,0.8535,0.0968,0.4072
6/30/2022,137.2500,138.3700,133.7700,136.7200,98960000.0000,0.0545,0.8717,0.0738,0.2109
7/1/2022,136.0400,139.0400,135.6600,138.9300,71050000.0000,0.0480,0.8619,0.0900,0.4139
7/5/2022,137.7700,141.6100,136.9300,141.5600,73430000.0000,0.0465,0.8611,0.0924,0.3361
7/6/2022,141.3500,144.1200,141.0800,142.9200,74060000.0000,0.0494,0.8576,0.0929,0.4239
7/7/2022,143.2900,146.5500,143.2800,146.3500,66250000.0000,0.0303,0.8769,0.0928,0.5412
7/8/2022,145.2600,147.5500,145.0000,147.0400,64550000.0000,0.0361,0.8984,0.0656,0.2498
7/11/2022,145.6700,146.6400,143.7800,144.8700,63310000.0000,0.0565,0.8706,0.0730,0.2015
7/12/2022,145.7600,148.4500,145.0500,145.8600,77590000.0000,0.0559,0.8497,0.0943,0.4128
7/13/2022,142.9900,146.4500,142.1200,145.4900,71190000.0000,0.0393,0.8404,0.1204,0.5280
7/14/2022,144.0800,148.9500,143.2500,148.4700,78140000.0000,0.0523,0.8582,0.0894,0.3061
7/15/2022,149.7800,150.8600,148.2000,150.1700,76260000.0000,0.0572,0.8503,0.0926,0.3668
7/18/2022,150.7400,151.5700,146.7000,147.0700,81420000.0000,0.0501,0.8487,0.1012,0.4792
7/19/2022,147.9200,151.2300,146.9100,151.0000,82980000.0000,0.0622,0.8460,0.0918,0.3177
7/20/2022,151.1200,153.7200,150.3700,153.0400,64820000.0000,0.0420,0.8718,0.0861,0.3541
7/21/2022,154.5000,155.5700,151.9400,155.3500,65090000.0000,0.0373,0.8859,0.0767,0.4238
7/22/2022,155.3900,156.2800,153.4100,154.0900,66680000.0000,0.0394,0.8583,0.1024,0.5404
7/25/2022,154.0100,155.0400,152.2800,152.9500,53620000.0000,0.0320,0.8825,0.0854,0.3466
7/26/2022,152.2600,153.0900,150.8000,151.6000,55140000.0000,0.0496,0.8759,0.0746,0.3068
7/27/2022,152.5800,157.3300,152.1600,156.7900,78620000.0000,0.0648,0.8586,0.0767,0.2948
7/28/2022,156.9800,157.6400,154.4100,157.3500,81380000.0000,0.0476,0.8592,0.0932,0.3439
7/29/2022,161.2400,163.6300,159.5000,162.5100,101790000.0000,0.0355,0.8440,0.1204,0.5403
8/1/2022,161.0100,163.5900,160.8900,161.5100,67830000.0000,0.0422,0.8415,0.1164,0.5600
8/2/2022,160.1000,162.4100,159.6300,160.0100,59910000.0000,0.0339,0.8710,0.0949,0.3949
8/3/2022,160.8400,166.5900,160.7500,166.1300,82510000.0000,0.0450,0.8420,0.1129,0.4989
8/4/2022,166.0100,167.1900,164.4300,165.8100,55470000.0000,0.0424,0.8786,0.0791,0.3366
8/5/2022,163.2100,165.8500,163.0000,165.3500,56700000.0000,0.0498,0.8515,0.0985,0.3540
8/8/2022,166.3700,167.8100,164.2000,164.8700,60360000.0000,0.0443,0.8486,0.1071,0.3408
8/9/2022,164.0200,165.8200,163.2500,164.9200,63140000.0000,0.0375,0.8794,0.0831,0.3502
8/10/2022,167.6800,169.3400,166.9000,169.2400,70170000.0000,0.0367,0.8730,0.0904,0.5495
8/11/2022,170.0600,170.9900,168.1900,168.4900,57150000.0000,0.0285,0.8785,0.0929,0.5847
8/12/2022,169.8200,172.1700,169.4000,172.1000,68040000.0000,0.0318,0.8830,0.0852,0.3477
8/15/2022,171.5200,173.3900,171.3500,173.1900,54090000.0000,0.0250,0.8955,0.0795,0.5230
8/16/2022,172.7800,173.7100,171.6600,173.0300,56380000.0000,0.0358,0.8784,0.0859,0.4354
8/17/2022,172.7700,176.1500,172.5700,174.5500,79540000.0000,0.0452,0.8681,0.0866,0.2229
8/18/2022,173.7500,174.9000,173.1200,174.1500,62290000.0000,0.0507,0.8895,0.0598,0.3322
8/19/2022,173.0300,173.7400,171.3100,171.5200,70350000.0000,0.0378,0.8568,0.1055,0.6568
8/22/2022,169.6900,169.8600,167.1300,167.5700,69030000.0000,0.0480,0.8568,0.0953,0.5767
8/23/2022,167.0800,168.7100,166.6500,167.2300,54150000.0000,0.0471,0.8658,0.0871,0.3823
8/24/2022,167.3200,168.1100,166.2400,167.5300,53840000.0000,0.0223,0.8927,0.0850,0.5302
8/25/2022,168.7800,170.1400,168.3500,170.0300,51220000.0000,0.0404,0.8706,0.0890,0.4301
8/26/2022,170.5700,171.0500,163.5600,163.6200,78960000.0000,0.0325,0.8551,0.1125,0.5798
8/29/2022,161.1500,162.9000,159.8200,161.3800,73310000.0000,0.0718,0.8348,0.0934,0.4583
8/30/2022,162.1300,162.5600,157.7200,158.9100,77910000.0000,0.0623,0.8407,0.0968,0.5137
8/31/2022,160.3000,160.5800,157.1400,157.2200,87990000.0000,0.0618,0.8469,0.0913,0.3650
9/1/2022,156.6400,158.4200,154.6700,157.9600,74230000.0000,0.0475,0.8842,0.0681,0.3569
9/2/2022,159.7500,160.3600,154.9600,155.8100,76960000.0000,0.0258,0.8927,0.0817,0.5435
9/6/2022,156.4700,157.0900,153.6900,154.5300,73710000.0000,0.0539,0.8653,0.0807,0.3915
9/7/2022,154.8200,156.6700,153.6100,155.9600,87450000.0000,0.0295,0.8791,0.0914,0.5240
9/8/2022,154.6400,156.3600,152.6800,154.4600,84920000.0000,0.0310,0.8822,0.0868,0.5139
9/9/2022,155.4700,157.8200,154.7500,157.3700,68080000.0000,0.0352,0.8625,0.1024,0.4469
9/12/2022,159.5900,164.2600,159.3000,163.4300,104960000.0000,0.0250,0.8804,0.0946,0.6848
9/13/2022,159.9000,160.5400,153.3700,153.8400,122660000.0000,0.0318,0.8662,0.1019,0.4409
9/14/2022,154.7900,157.1000,153.6100,155.3100,87970000.0000,0.0412,0.8569,0.1020,0.5218
9/15/2022,154.6500,155.2400,151.3800,152.3700,90480000.0000,0.0356,0.8711,0.0933,0.4570
9/16/2022,151.2100,151.3500,148.3700,150.7000,162280000.0000,0.0525,0.8453,0.1022,0.2959
9/19/2022,149.3100,154.5600,149.1000,154.4800,81470000.0000,0.0369,0.8502,0.1128,0.6542
9/20/2022,153.4000,158.0800,153.0800,156.9000,107690000.0000,0.0408,0.8720,0.0872,0.4887
9/21/2022,157.3400,158.7400,153.6000,153.7200,101700000.0000,0.0324,0.8881,0.0795,0.4224
9/22/2022,152.3800,154.4700,150.9100,152.7400,86650000.0000,0.0377,0.8587,0.1036,0.5663
9/23/2022,151.1900,151.4700,148.5600,150.4300,96030000.0000,0.0363,0.8597,0.1041,0.4468
9/26/2022,149.6600,153.7700,149.6400,150.7700,93340000.0000,0.0390,0.8613,0.0997,0.5781
9/27/2022,152.7400,154.7200,149.9500,151.7600,84440000.0000,0.0532,0.8198,0.1269,0.6131
9/28/2022,147.6400,150.6400,144.8400,149.8400,146690000.0000,0.0513,0.8579,0.0908,0.3916
9/29/2022,146.1000,146.7200,140.6800,142.4800,128140000.0000,0.0589,0.8602,0.0808,0.1949
9/30/2022,141.2800,143.1000,138.0000,138.2000,124930000.0000,0.0600,0.8554,0.0847,0.3130
10/3/2022,138.2100,143.0700,137.6800,142.4500,114310000.0000,0.0513,0.8521,0.0967,0.5193
10/4/2022,145.0300,146.2200,144.2600,146.1000,87830000.0000,0.0306,0.8707,0.0987,0.4479
10/5/2022,144.0700,147.3800,143.0100,146.4000,79470000.0000,0.0248,0.8758,0.0994,0.6656
10/6/2022,145.8100,147.5400,145.2200,145.4300,68400000.0000,0.0371,0.8968,0.0662,0.3832
10/7/2022,142.5400,143.1000,139.4500,140.0900,85930000.0000,0.0347,0.8601,0.1052,0.4933
10/10/2022,140.4200,141.8900,138.5700,140.4200,74900000.0000,0.0572,0.8695,0.0733,0.1496
10/11/2022,139.9000,141.3500,138.2200,138.9800,77030000.0000,0.0414,0.8465,0.1122,0.4984
10/12/2022,139.1300,140.3600,138.1600,138.3400,70430000.0000,0.0226,0.8913,0.0860,0.6023
10/13/2022,134.9900,143.5900,134.3700,142.9900,113220000.0000,0.0379,0.8816,0.0806,0.5063
10/14/2022,144.3100,144.5200,138.1900,138.3800,88600000.0000,0.0176,0.8787,0.1037,0.6045
10/17/2022,141.0700,142.9000,140.2700,142.4100,85250000.0000,0.0260,0.8644,0.1098,0.5750
10/18/2022,145.4900,146.7000,140.6100,143.7500,99140000.0000,0.0240,0.8840,0.0920,0.5507
10/19/2022,141.6900,144.9500,141.5000,143.8600,61760000.0000,0.0465,0.8509,0.1026,0.6619
10/20/2022,143.0200,145.8900,142.6500,143.3900,64520000.0000,0.0532,0.8348,0.1117,0.4577
10/21/2022,142.8700,147.8500,142.6500,147.2700,86550000.0000,0.0360,0.8658,0.0982,0.4087
10/24/2022,147.1800,150.2300,146.0000,149.4500,75980000.0000,0.0365,0.8829,0.0805,0.5106
10/25/2022,150.0900,152.4900,149.3600,152.3400,74730000.0000,0.0387,0.8733,0.0879,0.4293
10/26/2022,150.9600,151.9900,148.0400,149.3500,88440000.0000,0.0447,0.8638,0.0915,0.3644
10/27/2022,148.0700,149.0500,144.1300,144.8000,109180000.0000,0.0377,0.8694,0.0929,0.5461
10/28/2022,148.2000,157.5000,147.8200,155.7400,164760000.0000,0.0502,0.8542,0.0956,0.4212
10/31/2022,153.1500,154.2400,151.9200,153.3400,97940000.0000,0.0455,0.8709,0.0837,0.3594
11/1/2022,155.0800,155.4500,149.1300,150.6500,80380000.0000,0.0410,0.8908,0.0682,0.3262
11/2/2022,148.9500,152.1700,145.0000,145.0300,93600000.0000,0.0558,0.8601,0.0840,0.2835
11/3/2022,142.0600,142.8000,138.7500,138.8800,97920000.0000,0.0420,0.8627,0.0952,0.3479
11/4/2022,142.0900,142.6700,134.3800,138.3800,140810000.0000,0.0398,0.8823,0.0781,0.4444
11/7/2022,137.1100,139.1500,135.6700,138.9200,83370000.0000,0.0640,0.8798,0.0561,0.1167
11/8/2022,140.4100,141.4300,137.4900,139.5000,89910000.0000,0.0476,0.8752,0.0772,0.3987
11/9/2022,138.5000,138.5500,134.5900,134.8700,74920000.0000,0.0469,0.8687,0.0843,0.3994
11/10/2022,141.2400,146.8700,139.5000,146.8700,118850000.0000,0.0434,0.8786,0.0782,0.4828
11/11/2022,145.8200,150.0100,144.3700,149.7000,93980000.0000,0.0343,0.8373,0.1284,0.7073
11/14/2022,148.9700,150.2800,147.4300,148.2800,73370000.0000,0.0485,0.8792,0.0722,0.2847
11/15/2022,152.2100,153.5900,148.5600,150.0400,89870000.0000,0.0424,0.8690,0.0885,0.4048
11/16/2022,149.1300,149.8700,147.2900,148.7900,64220000.0000,0.0253,0.8850,0.0896,0.6241
11/17/2022,146.4300,151.4800,146.1500,150.7200,80390000.0000,0.0364,0.8756,0.0880,0.6131
11/18/2022,152.3000,152.7000,149.9700,151.2900,74830000.0000,0.0405,0.8563,0.1032,0.4653
11/21/2022,150.1600,150.3700,147.7100,148.0100,58720000.0000,0.0471,0.8523,0.1005,0.5396
11/22/2022,148.1300,150.4200,146.9300,150.1800,51800000.0000,0.0257,0.8567,0.1177,0.6965
11/23/2022,149.4500,151.8300,149.3400,151.0700,58300000.0000,0.0877,0.8355,0.0769,0.0995
11/25/2022,148.3000,148.8800,147.1200,148.1100,35200000.0000,0.0380,0.8892,0.0729,0.3862
11/28/2022,145.1400,146.6400,143.3800,144.2200,69350000.0000,0.0768,0.8490,0.0743,-0.0207
11/29/2022,144.2900,144.8100,140.3500,141.1700,83760000.0000,0.0753,0.8483,0.0764,0.0398
11/30/2022,141.4000,148.7200,140.5500,148.0300,111380000.0000,0.0514,0.8730,0.0757,0.0814
12/1/2022,148.2100,149.1300,146.6100,148.3100,71250000.0000,0.0851,0.8403,0.0746,-0.0713
12/2/2022,145.9600,148.0000,145.6500,147.8100,65450000.0000,0.0616,0.8375,0.1009,0.3682
12/5/2022,147.7700,150.9200,145.7700,146.6300,68830000.0000,0.0473,0.8842,0.0685,0.1519
12/6/2022,147.0700,147.3000,141.9200,142.9100,64730000.0000,0.0425,0.8657,0.0917,0.3644
12/7/2022,142.1900,143.3700,140.0000,140.9400,69720000.0000,0.0525,0.8768,0.0708,0.2300
12/8/2022,142.3600,143.5200,141.1000,142.6500,62130000.0000,0.0631,0.8451,0.0919,0.1991
12/9/2022,142.3400,145.5700,140.9000,142.1600,76100000.0000,0.0544,0.8538,0.0918,0.2823
12/12/2022,142.7000,144.5000,141.0600,144.4900,70460000.0000,0.0298,0.8869,0.0831,0.2737
12/13/2022,149.5000,149.9700,144.2400,145.4700,93890000.0000,0.0425,0.8464,0.1111,0.6564
12/14/2022,145.3500,146.6500,141.1600,143.2100,82290000.0000,0.0481,0.8561,0.0955,0.4086
12/15/2022,141.1100,141.8000,136.0200,136.5000,98930000.0000,0.0689,0.8496,0.0815,0.1472
12/16/2022,136.6800,137.6500,133.7300,134.5100,160160000.0000,0.0371,0.8500,0.1129,0.6078
12/19/2022,135.1100,135.2000,131.3200,132.3700,79590000.0000,0.0417,0.8556,0.1026,0.4691
12/20/2022,131.3900,133.2500,129.8900,132.3000,77430000.0000,0.0318,0.8746,0.0938,0.3975
12/21/2022,132.9800,136.8100,132.7500,135.4500,85930000.0000,0.0563,0.8307,0.1130,0.4692
12/22/2022,134.3500,134.5600,130.3000,132.2300,77850000.0000,0.0365,0.8771,0.0863,0.3790
12/23/2022,130.9200,132.4100,129.6400,131.8600,63810000.0000,0.0367,0.8503,0.1129,0.4588
12/27/2022,131.3800,131.4100,128.7200,130.0300,69010000.0000,0.0643,0.8375,0.0982,0.2547
12/28/2022,129.6700,131.0300,125.8700,126.0400,85440000.0000,0.0654,0.8474,0.0871,0.2649
12/29/2022,127.9900,130.4800,127.7300,129.6100,75700000.0000,0.0740,0.8293,0.0967,0.3943
12/30/2022,128.4100,129.9500,127.4300,129.9300,77030000.0000,0.0533,0.8590,0.0878,0.2355
1/3/2023,130.2800,130.9000,124.1700,125.0700,112120000.0000,0.0537,0.8718,0.0745,0.1976
1/4/2023,126.8900,128.6600,125.0800,126.3600,89110000.0000,0.0458,0.8717,0.0827,0.1409
1/5/2023,127.1300,127.7700,124.7600,125.0200,80960000.0000,0.0468,0.8732,0.0802,0.3639
1/6/2023,126.0100,130.2900,124.8900,129.6200,87750000.0000,0.0360,0.8528,0.1112,0.6063
1/9/2023,130.4600,133.4100,129.8900,130.1500,70790000.0000,0.0314,0.8981,0.0706,0.3944
1/10/2023,130.2600,131.2600,128.1200,130.7300,63900000.0000,0.0404,0.8789,0.0807,0.4647
1/11/2023,131.2500,133.5100,130.4600,133.4900,69460000.0000,0.0429,0.8725,0.0846,0.3867
1/12/2023,133.8800,134.2600,131.4400,133.4100,71380000.0000,0.0407,0.8736,0.0857,0.3819
1/13/2023,132.0300,134.9200,131.6600,134.7600,57810000.0000,0.0389,0.8879,0.0730,0.3790
